tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2017-580,Australian Open,Hard,128.0,G,20170116.0,150.0,105332.0,,,Benoit Paire,R,196.0,FRA,27.6933607118,47.0,960.0,103163.0,,,Tommy Haas,R,188.0,GER,38.7898699521,,,7-6(2) 6-4 RET,5.0,R128,97.0,22.0,4.0,74.0,43.0,35.0,16.0,11.0,1.0,2.0,4.0,5.0,84.0,45.0,25.0,24.0,11.0,3.0,5.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,151.0,104926.0,,,Fabio Fognini,R,178.0,ITA,29.6509240246,48.0,945.0,103852.0,28.0,,Feliciano Lopez,L,188.0,ESP,35.3237508556,29.0,1410.0,7-5 6-3 7-5,5.0,R128,123.0,5.0,3.0,81.0,43.0,38.0,23.0,17.0,0.0,2.0,13.0,8.0,133.0,71.0,48.0,24.0,16.0,22.0,28.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,152.0,103333.0,20.0,,Ivo Karlovic,R,208.0,CRO,37.8836413415,21.0,1795.0,104547.0,,,Horacio Zeballos,L,188.0,ARG,31.7234770705,68.0,725.0,6-7(6) 3-6 7-5 6-2 22-20,5.0,R128,314.0,75.0,12.0,213.0,140.0,127.0,44.0,42.0,3.0,4.0,33.0,9.0,237.0,152.0,125.0,49.0,41.0,5.0,9.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,153.0,106225.0,,,Andrew Whittington,R,,AUS,23.4332648871,194.0,289.0,106361.0,,,Adam Pavlasek,R,,CZE,22.2751540041,86.0,649.0,6-4 4-6 6-2 6-3,5.0,R128,145.0,12.0,10.0,112.0,65.0,49.0,26.0,19.0,5.0,7.0,13.0,3.0,107.0,66.0,47.0,16.0,18.0,3.0,9.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,154.0,103285.0,,,Radek Stepanek,R,185.0,CZE,38.1382614648,102.0,595.0,104098.0,,,Dmitry Tursunov,R,185.0,RUS,34.0971937029,405.0,105.0,6-2 7-6(1) 6-3,5.0,R128,119.0,15.0,4.0,99.0,64.0,51.0,21.0,15.0,4.0,4.0,5.0,5.0,87.0,58.0,39.0,13.0,14.0,5.0,8.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,155.0,105676.0,11.0,,David Goffin,R,163.0,BEL,26.1108829569,11.0,2750.0,124187.0,,,Reilly Opelka,U,,USA,19.3867214237,208.0,267.0,6-4 4-6 6-2 4-6 6-4,5.0,R128,176.0,13.0,7.0,148.0,79.0,61.0,42.0,24.0,6.0,8.0,21.0,7.0,144.0,85.0,64.0,28.0,24.0,2.0,6.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,156.0,105777.0,15.0,,Grigor Dimitrov,R,188.0,BUL,25.6728268309,15.0,2135.0,106331.0,,,Christopher Oconnell,U,,AUS,22.6228610541,231.0,228.0,7-6(2) 6-3 6-3,5.0,R128,121.0,15.0,0.0,81.0,47.0,46.0,21.0,15.0,0.0,0.0,6.0,1.0,110.0,64.0,44.0,23.0,15.0,10.0,13.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,157.0,111202.0,,,Hyeon Chung,R,,KOR,20.6625598905,105.0,583.0,105952.0,,,Renzo Olivo,R,,ARG,24.8405201916,79.0,693.0,6-2 6-3 6-2,5.0,R128,105.0,4.0,1.0,69.0,39.0,27.0,21.0,13.0,1.0,2.0,6.0,7.0,80.0,38.0,24.0,16.0,12.0,9.0,16.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,158.0,104122.0,,,Carlos Berlocq,R,183.0,ARG,33.9520876112,90.0,632.0,105430.0,,,Radu Albot,R,,MDA,27.1813826146,96.0,614.0,6-4 7-6(4) 5-7 7-6(8),5.0,R128,236.0,18.0,5.0,157.0,92.0,70.0,34.0,23.0,8.0,12.0,7.0,2.0,154.0,110.0,74.0,25.0,23.0,5.0,9.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,159.0,104755.0,18.0,,Richard Gasquet,R,185.0,FRA,30.5817932923,18.0,1885.0,106425.0,,,Blake Mott,U,,AUS,20.7392197125,287.0,173.0,6-4 6-4 6-2,5.0,R128,113.0,2.0,1.0,82.0,53.0,38.0,20.0,14.0,0.0,1.0,7.0,3.0,78.0,49.0,31.0,15.0,14.0,3.0,8.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,160.0,105807.0,30.0,,Pablo Carreno Busta,R,,ESP,25.5167693361,31.0,1370.0,105166.0,,,Peter Polansky,R,180.0,CAN,28.5886379192,132.0,454.0,6-0 3-6 3-6 6-2 3-0 RET,5.0,R128,143.0,20.0,8.0,101.0,59.0,49.0,19.0,18.0,3.0,7.0,10.0,5.0,123.0,73.0,41.0,22.0,17.0,13.0,20.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,161.0,106378.0,,,Kyle Edmund,R,,GBR,22.0232717317,46.0,989.0,105053.0,,,Santiago Giraldo,R,188.0,COL,29.1389459274,91.0,631.0,6-2 7-5 6-3,5.0,R128,110.0,12.0,2.0,78.0,43.0,39.0,20.0,15.0,0.0,1.0,6.0,4.0,85.0,48.0,32.0,17.0,14.0,5.0,10.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,162.0,104797.0,,,Denis Istomin,R,188.0,UZB,30.3600273785,117.0,498.0,104471.0,,,Ivan Dodig,R,183.0,CRO,32.038329911,170.0,336.0,6-1 6-4 3-6 7-5,5.0,R128,154.0,14.0,2.0,119.0,78.0,61.0,19.0,19.0,8.0,11.0,7.0,11.0,113.0,65.0,47.0,20.0,19.0,3.0,9.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,163.0,104925.0,2.0,,Novak Djokovic,R,188.0,SRB,29.6563997262,2.0,11780.0,104269.0,,,Fernando Verdasco,L,188.0,ESP,33.1718001369,40.0,1105.0,6-1 7-6(4) 6-2,5.0,R128,140.0,2.0,2.0,94.0,58.0,44.0,18.0,14.0,3.0,5.0,5.0,5.0,106.0,55.0,33.0,20.0,13.0,10.0,16.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,164.0,104918.0,1.0,,Andy Murray,R,190.0,GBR,29.6755646817,1.0,12560.0,126094.0,,,Andrey Rublev,R,,RUS,19.241615332,152.0,383.0,6-3 6-0 6-2,5.0,R64,96.0,9.0,2.0,69.0,44.0,34.0,17.0,12.0,0.0,0.0,2.0,3.0,65.0,27.0,19.0,14.0,11.0,1.0,7.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,165.0,105023.0,31.0,,Sam Querrey,R,198.0,USA,29.2785763176,32.0,1355.0,200282.0,,,Alex De Minaur,R,,AUS,17.9137577002,301.0,164.0,7-6(5) 6-0 6-1,5.0,R64,108.0,9.0,9.0,89.0,46.0,43.0,21.0,13.0,3.0,3.0,1.0,4.0,100.0,68.0,44.0,8.0,12.0,8.0,13.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,166.0,104999.0,,,Mischa Zverev,L,190.0,GER,29.4045174538,50.0,894.0,104545.0,19.0,,John Isner,R,206.0,USA,31.7262149213,19.0,1850.0,6-7(4) 6-7(4) 6-4 7-6(7) 9-7,5.0,R64,250.0,22.0,13.0,212.0,128.0,107.0,43.0,31.0,16.0,17.0,33.0,4.0,203.0,143.0,106.0,36.0,31.0,13.0,16.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,167.0,104291.0,,,Malek Jaziri,R,185.0,TUN,32.9911019849,56.0,824.0,122330.0,,,Alexander Bublik,R,,RUS,19.5838466804,207.0,268.0,6-2 6-3 7-5,5.0,R64,97.0,8.0,4.0,82.0,48.0,34.0,20.0,15.0,7.0,10.0,15.0,4.0,92.0,50.0,30.0,14.0,14.0,4.0,12.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,168.0,104607.0,10.0,,Tomas Berdych,R,196.0,CZE,31.3319644079,10.0,3060.0,105992.0,,,Ryan Harrison,R,183.0,USA,24.6954140999,82.0,664.0,6-3 7-6(6) 6-2,5.0,R64,125.0,15.0,2.0,75.0,48.0,43.0,16.0,15.0,2.0,3.0,6.0,11.0,129.0,68.0,46.0,22.0,14.0,10.0,15.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,169.0,103819.0,17.0,,Roger Federer,R,185.0,SUI,35.4414784394,17.0,1980.0,111511.0,,,Noah Rubin,R,,USA,20.9034907598,200.0,274.0,7-5 6-3 7-6(3),5.0,R64,123.0,17.0,2.0,112.0,67.0,55.0,25.0,17.0,5.0,6.0,2.0,3.0,102.0,57.0,36.0,28.0,16.0,5.0,8.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,170.0,105041.0,,,Lukas Lacko,R,185.0,SVK,29.2046543463,121.0,486.0,104534.0,,,Dudi Sela,R,175.0,ISR,31.7864476386,67.0,731.0,2-6 6-3 6-2 6-4,5.0,R64,135.0,8.0,1.0,118.0,66.0,45.0,28.0,18.0,8.0,12.0,5.0,5.0,98.0,68.0,42.0,16.0,17.0,5.0,11.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,171.0,105453.0,5.0,,Kei Nishikori,R,178.0,JPN,27.0499657769,5.0,5010.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,29.9274469541,72.0,705.0,6-3 6-4 6-3,5.0,R64,126.0,2.0,0.0,88.0,61.0,41.0,15.0,14.0,6.0,9.0,5.0,5.0,94.0,54.0,32.0,16.0,14.0,11.0,18.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,172.0,104527.0,4.0,,Stanislas Wawrinka,R,183.0,SUI,31.8056125941,4.0,5155.0,105449.0,,,Steve Johnson,R,188.0,USA,27.0636550308,30.0,1390.0,6-3 6-4 6-4,5.0,R64,111.0,11.0,4.0,88.0,54.0,47.0,19.0,15.0,5.0,5.0,6.0,0.0,93.0,66.0,44.0,14.0,14.0,8.0,11.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,173.0,104678.0,29.0,,Viktor Troicki,R,193.0,SRB,30.932238193,35.0,1225.0,103893.0,,,Paolo Lorenzi,R,183.0,ITA,35.0882956879,43.0,1033.0,6-3 1-6 7-6(3) 3-6 6-3,5.0,R64,227.0,21.0,6.0,154.0,84.0,65.0,34.0,23.0,12.0,16.0,8.0,8.0,160.0,98.0,68.0,32.0,23.0,8.0,11.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,174.0,104327.0,,,Steve Darcis,R,178.0,BEL,32.8459958932,71.0,707.0,106043.0,,,Diego Sebastian Schwartzman,R,,ARG,24.4188911704,54.0,867.0,6-3 6-3 2-6 6-4,5.0,R64,152.0,5.0,0.0,114.0,80.0,57.0,16.0,18.0,5.0,8.0,5.0,5.0,118.0,67.0,46.0,24.0,18.0,5.0,10.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,175.0,104312.0,,,Andreas Seppi,R,190.0,ITA,32.9034907598,89.0,635.0,106401.0,14.0,,Nick Kyrgios,R,,AUS,21.7248459959,13.0,2460.0,1-6 6-7(1) 6-4 6-2 10-8,5.0,R64,188.0,16.0,4.0,149.0,85.0,65.0,41.0,28.0,7.0,10.0,28.0,8.0,171.0,118.0,88.0,27.0,27.0,7.0,12.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,176.0,104542.0,12.0,,Jo Wilfried Tsonga,R,188.0,FRA,31.7508555784,12.0,2505.0,105583.0,,,Dusan Lajovic,R,180.0,SRB,26.5489390828,94.0,627.0,6-2 6-2 6-3,5.0,R64,105.0,15.0,2.0,79.0,45.0,38.0,17.0,13.0,3.0,4.0,1.0,0.0,85.0,57.0,30.0,13.0,12.0,9.0,15.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,177.0,106058.0,23.0,,Jack Sock,R,185.0,USA,24.3121149897,20.0,1810.0,111575.0,,,Karen Khachanov,R,,RUS,20.6570841889,52.0,875.0,6-3 6-4 6-4,5.0,R64,134.0,7.0,5.0,107.0,63.0,51.0,20.0,15.0,8.0,9.0,10.0,6.0,111.0,58.0,41.0,22.0,14.0,11.0,15.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,178.0,106071.0,27.0,,Bernard Tomic,R,193.0,AUS,24.2381930185,27.0,1420.0,103607.0,,,Victor Estrella,R,173.0,DOM,36.4572210815,103.0,586.0,7-5 7-6(4) 4-6 7-6(5),5.0,R64,200.0,19.0,2.0,134.0,96.0,77.0,21.0,23.0,3.0,5.0,13.0,7.0,164.0,104.0,77.0,31.0,23.0,6.0,8.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,179.0,105554.0,,,Daniel Evans,R,175.0,GBR,26.6529774127,51.0,886.0,105227.0,7.0,,Marin Cilic,R,198.0,CRO,28.3011635866,7.0,3605.0,3-6 7-5 6-3 6-3,5.0,R64,177.0,5.0,7.0,143.0,84.0,58.0,30.0,20.0,16.0,19.0,14.0,4.0,110.0,63.0,44.0,24.0,19.0,8.0,14.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,180.0,104792.0,6.0,,Gael Monfils,R,193.0,FRA,30.3764544832,6.0,3625.0,105238.0,,,Alexandr Dolgopolov,R,180.0,UKR,28.1916495551,69.0,715.0,6-3 6-4 1-6 6-0,5.0,R64,116.0,17.0,5.0,92.0,62.0,49.0,11.0,16.0,3.0,6.0,6.0,5.0,123.0,72.0,48.0,19.0,16.0,13.0,19.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,181.0,104259.0,32.0,,Philipp Kohlschreiber,R,178.0,GER,33.2539356605,33.0,1325.0,105385.0,,,Donald Young,L,183.0,USA,27.485284052,85.0,651.0,7-5 6-3 6-0,5.0,R64,111.0,3.0,3.0,77.0,43.0,33.0,23.0,14.0,4.0,5.0,5.0,2.0,93.0,62.0,30.0,15.0,13.0,5.0,12.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,182.0,100644.0,24.0,,Alexander Zverev,R,,GER,19.742642026,24.0,1655.0,126207.0,,,Francis Tiafoe,R,,USA,18.9897330595,108.0,550.0,6-2 6-3 6-4,5.0,R64,116.0,9.0,6.0,99.0,55.0,41.0,26.0,14.0,5.0,5.0,4.0,2.0,83.0,55.0,34.0,16.0,13.0,4.0,8.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,183.0,104745.0,9.0,,Rafael Nadal,L,185.0,ESP,30.6228610541,9.0,3195.0,104571.0,,,Marcos Baghdatis,R,183.0,CYP,31.5838466804,36.0,1210.0,6-3 6-1 6-3,5.0,R64,132.0,5.0,0.0,80.0,64.0,46.0,10.0,13.0,4.0,5.0,7.0,4.0,98.0,53.0,33.0,16.0,12.0,10.0,16.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,184.0,105138.0,13.0,,Roberto Bautista Agut,R,,ESP,28.758384668,14.0,2350.0,106415.0,,,Yoshihito Nishioka,L,,JPN,21.3059548255,99.0,602.0,6-2 6-3 6-3,5.0,R64,129.0,9.0,1.0,77.0,63.0,41.0,6.0,13.0,6.0,10.0,2.0,3.0,118.0,71.0,35.0,19.0,13.0,12.0,21.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,185.0,103970.0,21.0,,David Ferrer,R,175.0,ESP,34.7926078029,23.0,1740.0,124014.0,,,Ernesto Escobedo,R,,USA,20.5366187543,131.0,455.0,2-6 6-4 6-4 6-2,5.0,R64,166.0,6.0,7.0,141.0,84.0,58.0,30.0,18.0,11.0,13.0,7.0,3.0,121.0,68.0,48.0,27.0,18.0,10.0,14.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,186.0,104468.0,25.0,,Gilles Simon,R,183.0,FRA,32.0547570157,25.0,1585.0,104297.0,,,Rogerio Dutra Silva,R,178.0,BRA,32.9527720739,100.0,600.0,6-4 6-1 6-1,5.0,R64,96.0,3.0,5.0,67.0,47.0,41.0,10.0,12.0,2.0,2.0,1.0,3.0,81.0,50.0,29.0,13.0,12.0,5.0,11.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,187.0,105683.0,3.0,,Milos Raonic,R,196.0,CAN,26.0561259411,3.0,5290.0,104180.0,,,Gilles Muller,L,193.0,LUX,33.6919917864,28.0,1415.0,6-3 6-4 7-6(4),5.0,R64,119.0,21.0,3.0,95.0,61.0,51.0,20.0,16.0,4.0,4.0,7.0,1.0,93.0,65.0,44.0,18.0,15.0,5.0,7.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,188.0,106233.0,8.0,,Dominic Thiem,R,,AUT,23.370294319,8.0,3415.0,111442.0,,,Jordan Thompson,R,,AUS,22.7433264887,76.0,699.0,6-2 6-1 6-7(6) 6-4,5.0,R64,163.0,12.0,4.0,113.0,66.0,54.0,27.0,19.0,4.0,5.0,5.0,1.0,123.0,67.0,40.0,30.0,18.0,10.0,17.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,189.0,105332.0,,,Benoit Paire,R,196.0,FRA,27.6933607118,47.0,960.0,104926.0,,,Fabio Fognini,R,178.0,ITA,29.6509240246,48.0,945.0,7-6(3) 4-6 6-3 3-6 6-3,5.0,R64,208.0,21.0,10.0,176.0,96.0,70.0,36.0,25.0,10.0,16.0,2.0,6.0,160.0,92.0,56.0,41.0,24.0,8.0,14.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,190.0,103333.0,20.0,,Ivo Karlovic,R,208.0,CRO,37.8836413415,21.0,1795.0,106225.0,,,Andrew Whittington,R,,AUS,23.4332648871,194.0,289.0,6-4 6-4 6-4,5.0,R64,120.0,19.0,7.0,92.0,52.0,44.0,23.0,15.0,5.0,5.0,5.0,6.0,92.0,46.0,35.0,23.0,15.0,7.0,10.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,191.0,105676.0,11.0,,David Goffin,R,163.0,BEL,26.1108829569,11.0,2750.0,103285.0,,,Radek Stepanek,R,185.0,CZE,38.1382614648,102.0,595.0,6-4 6-0 6-3,5.0,R64,104.0,7.0,4.0,80.0,44.0,32.0,23.0,13.0,4.0,5.0,3.0,9.0,79.0,46.0,27.0,12.0,12.0,6.0,13.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,192.0,105777.0,15.0,,Grigor Dimitrov,R,188.0,BUL,25.6728268309,15.0,2135.0,111202.0,,,Hyeon Chung,R,,KOR,20.6625598905,105.0,583.0,1-6 6-4 6-4 6-4,5.0,R64,156.0,12.0,4.0,117.0,76.0,52.0,22.0,19.0,10.0,15.0,7.0,4.0,104.0,71.0,53.0,11.0,18.0,5.0,10.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,193.0,104755.0,18.0,,Richard Gasquet,R,185.0,FRA,30.5817932923,18.0,1885.0,104122.0,,,Carlos Berlocq,R,183.0,ARG,33.9520876112,90.0,632.0,6-1 6-1 6-1,5.0,R64,105.0,2.0,5.0,71.0,39.0,29.0,21.0,11.0,2.0,2.0,2.0,1.0,72.0,38.0,20.0,11.0,10.0,6.0,13.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,194.0,105807.0,30.0,,Pablo Carreno Busta,R,,ESP,25.5167693361,31.0,1370.0,106378.0,,,Kyle Edmund,R,,GBR,22.0232717317,46.0,989.0,6-2 6-4 6-2,5.0,R64,106.0,7.0,0.0,89.0,58.0,46.0,16.0,13.0,6.0,6.0,6.0,6.0,79.0,42.0,31.0,14.0,13.0,3.0,8.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,195.0,104797.0,,,Denis Istomin,R,188.0,UZB,30.3600273785,117.0,498.0,104925.0,2.0,,Novak Djokovic,R,188.0,SRB,29.6563997262,2.0,11780.0,7-6(8) 5-7 2-6 7-6(5) 6-4,5.0,R64,288.0,17.0,3.0,194.0,134.0,94.0,27.0,27.0,9.0,15.0,14.0,9.0,185.0,107.0,77.0,43.0,27.0,10.0,14.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,196.0,104918.0,1.0,,Andy Murray,R,190.0,GBR,29.6755646817,1.0,12560.0,105023.0,31.0,,Sam Querrey,R,198.0,USA,29.2785763176,32.0,1355.0,6-4 6-2 6-4,5.0,R32,119.0,8.0,2.0,86.0,56.0,43.0,15.0,14.0,2.0,3.0,5.0,2.0,87.0,53.0,30.0,18.0,14.0,3.0,8.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,197.0,104999.0,,,Mischa Zverev,L,190.0,GER,29.4045174538,50.0,894.0,104291.0,,,Malek Jaziri,R,185.0,TUN,32.9911019849,56.0,824.0,6-1 4-6 6-3 6-0,5.0,R32,141.0,7.0,3.0,88.0,52.0,37.0,20.0,16.0,1.0,4.0,4.0,6.0,123.0,69.0,42.0,19.0,16.0,12.0,21.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,198.0,103819.0,17.0,,Roger Federer,R,185.0,SUI,35.4414784394,17.0,1980.0,104607.0,10.0,,Tomas Berdych,R,196.0,CZE,31.3319644079,10.0,3060.0,6-2 6-4 6-4,5.0,R32,90.0,8.0,2.0,70.0,41.0,39.0,17.0,14.0,0.0,0.0,13.0,3.0,81.0,51.0,43.0,9.0,14.0,1.0,5.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,199.0,105453.0,5.0,,Kei Nishikori,R,178.0,JPN,27.0499657769,5.0,5010.0,105041.0,,,Lukas Lacko,R,185.0,SVK,29.2046543463,121.0,486.0,6-4 6-4 6-4,5.0,R32,131.0,5.0,3.0,76.0,46.0,38.0,20.0,15.0,1.0,2.0,12.0,1.0,106.0,60.0,46.0,15.0,15.0,5.0,9.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,200.0,104527.0,4.0,,Stanislas Wawrinka,R,183.0,SUI,31.8056125941,4.0,5155.0,104678.0,29.0,,Viktor Troicki,R,193.0,SRB,30.932238193,35.0,1225.0,3-6 6-2 6-2 7-6(7),5.0,R32,152.0,16.0,4.0,117.0,71.0,52.0,24.0,19.0,4.0,9.0,7.0,8.0,122.0,70.0,48.0,20.0,18.0,6.0,13.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,201.0,104312.0,,,Andreas Seppi,R,190.0,ITA,32.9034907598,89.0,635.0,104327.0,,,Steve Darcis,R,178.0,BEL,32.8459958932,71.0,707.0,4-6 6-4 7-6(1) 7-6(2),5.0,R32,187.0,11.0,5.0,131.0,72.0,60.0,31.0,22.0,3.0,7.0,8.0,4.0,131.0,74.0,55.0,28.0,22.0,2.0,6.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,202.0,104542.0,12.0,,Jo Wilfried Tsonga,R,188.0,FRA,31.7508555784,12.0,2505.0,106058.0,23.0,,Jack Sock,R,185.0,USA,24.3121149897,20.0,1810.0,7-6(4) 7-5 6-7(8) 6-3,5.0,R32,213.0,23.0,5.0,155.0,101.0,81.0,29.0,23.0,5.0,6.0,7.0,5.0,166.0,94.0,71.0,35.0,22.0,8.0,11.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,203.0,105554.0,,,Daniel Evans,R,175.0,GBR,26.6529774127,51.0,886.0,106071.0,27.0,,Bernard Tomic,R,193.0,AUS,24.2381930185,27.0,1420.0,7-5 7-6(2) 7-6(3),5.0,R32,168.0,9.0,2.0,134.0,75.0,55.0,33.0,18.0,7.0,10.0,20.0,1.0,114.0,82.0,60.0,13.0,18.0,2.0,6.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,204.0,104792.0,6.0,,Gael Monfils,R,193.0,FRA,30.3764544832,6.0,3625.0,104259.0,32.0,,Philipp Kohlschreiber,R,178.0,GER,33.2539356605,33.0,1325.0,6-3 7-6(1) 6-4,5.0,R32,115.0,8.0,4.0,97.0,68.0,52.0,11.0,16.0,3.0,6.0,3.0,2.0,80.0,52.0,36.0,14.0,15.0,1.0,6.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,205.0,104745.0,9.0,,Rafael Nadal,L,185.0,ESP,30.6228610541,9.0,3195.0,100644.0,24.0,,Alexander Zverev,R,,GER,19.742642026,24.0,1655.0,4-6 6-3 6-7(5) 6-3 6-2,5.0,R32,245.0,11.0,4.0,150.0,113.0,82.0,23.0,24.0,5.0,7.0,19.0,11.0,172.0,108.0,77.0,27.0,24.0,11.0,16.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,206.0,105138.0,13.0,,Roberto Bautista Agut,R,,ESP,28.758384668,14.0,2350.0,103970.0,21.0,,David Ferrer,R,175.0,ESP,34.7926078029,23.0,1740.0,7-5 6-7(6) 7-6(3) 6-4,5.0,R32,242.0,5.0,5.0,182.0,106.0,70.0,40.0,23.0,15.0,20.0,1.0,6.0,151.0,81.0,51.0,38.0,23.0,7.0,14.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,207.0,105683.0,3.0,,Milos Raonic,R,196.0,CAN,26.0561259411,3.0,5290.0,104468.0,25.0,,Gilles Simon,R,183.0,FRA,32.0547570157,25.0,1585.0,6-2 7-6(5) 3-6 6-3,5.0,R32,154.0,21.0,3.0,112.0,74.0,53.0,23.0,19.0,3.0,6.0,0.0,3.0,109.0,83.0,58.0,10.0,19.0,2.0,7.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,208.0,106233.0,8.0,,Dominic Thiem,R,,AUT,23.370294319,8.0,3415.0,105332.0,,,Benoit Paire,R,196.0,FRA,27.6933607118,47.0,960.0,6-1 4-6 6-4 6-4,5.0,R32,143.0,10.0,3.0,128.0,85.0,53.0,25.0,19.0,12.0,17.0,10.0,9.0,110.0,52.0,41.0,19.0,18.0,3.0,11.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,209.0,105676.0,11.0,,David Goffin,R,163.0,BEL,26.1108829569,11.0,2750.0,103333.0,20.0,,Ivo Karlovic,R,208.0,CRO,37.8836413415,21.0,1795.0,6-3 6-2 6-4,5.0,R32,87.0,3.0,3.0,66.0,39.0,37.0,19.0,14.0,0.0,0.0,25.0,3.0,78.0,58.0,42.0,7.0,13.0,3.0,7.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,210.0,105777.0,15.0,,Grigor Dimitrov,R,188.0,BUL,25.6728268309,15.0,2135.0,104755.0,18.0,,Richard Gasquet,R,185.0,FRA,30.5817932923,18.0,1885.0,6-3 6-2 6-4,5.0,R32,122.0,11.0,4.0,95.0,69.0,57.0,9.0,14.0,6.0,7.0,3.0,4.0,82.0,49.0,28.0,16.0,13.0,4.0,9.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,211.0,104797.0,,,Denis Istomin,R,188.0,UZB,30.3600273785,117.0,498.0,105807.0,30.0,,Pablo Carreno Busta,R,,ESP,25.5167693361,31.0,1370.0,6-4 4-6 6-4 4-6 6-2,5.0,R32,207.0,16.0,2.0,141.0,93.0,70.0,27.0,24.0,9.0,12.0,5.0,5.0,151.0,86.0,59.0,34.0,24.0,2.0,7.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,212.0,104999.0,,,Mischa Zverev,L,190.0,GER,29.4045174538,50.0,894.0,104918.0,1.0,,Andy Murray,R,190.0,GBR,29.6755646817,1.0,12560.0,7-5 5-7 6-2 6-4,5.0,R16,213.0,7.0,2.0,137.0,91.0,60.0,21.0,21.0,8.0,13.0,10.0,6.0,145.0,95.0,62.0,18.0,21.0,9.0,17.0
